experiment,dataset,seed,model,method,pi_train,pi_test,c10,c01,tp,fp,tn,fn,tpr,fpr,tnr,fnr,precision,recall,f1,accuracy,risk,roc_auc,pr_auc,brier,logloss,threshold,neff,notes
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.5,10.0,1.0,3042,40,9960,6958,0.3042,0.004,0.996,0.6958,0.9870214146658014,0.3042,0.46506650359272284,0.6501,0.3679,0.9431181500000001,0.942562484899062,0.124856135910393,0.3970516697030167,2.302585092994046,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.5,10.0,1.0,5376,197,9803,4624,0.5376,0.0197,0.9803,0.46240000000000003,0.9646509958729589,0.5376,0.6904257368522443,0.75895,0.3297,0.9431181500000001,0.942562484899062,0.09404676955980885,0.3047557129289804,2.302585092994046,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.5,10.0,1.0,5519,207,9793,4481,0.5519,0.0207,0.9793,0.44810000000000005,0.963849109325882,0.5519,0.7018949510365,0.7656,0.32755,0.9431181500000001,0.942562484899062,0.09404676955980885,0.3047557129289804,2.216506388295974,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.5,1.0,10.0,9332,2327,7673,668,0.9332,0.2327,0.7673,0.06679999999999997,0.8004116991165623,0.9332,0.8617203010295951,0.85025,0.45035,0.9431181500000001,0.942562484899062,0.124856135910393,0.3970516697030167,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.5,1.0,10.0,9831,4484,5516,169,0.9831,0.4484,0.5516,0.016900000000000026,0.6867621376178833,0.9831,0.8086366440468846,0.76735,0.3087,0.9431181500000001,0.942562484899062,0.09404676955980885,0.3047557129289804,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.5,1.0,10.0,9717,3556,6444,283,0.9717,0.3556,0.6444,0.028299999999999992,0.7320876968281473,0.9717,0.8350449018175569,0.80805,0.3193,0.9431181500000001,0.942562484899062,0.09404676955980885,0.3047557129289804,-1.7763891052509921,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.5,1.0,1.0,6939,444,9556,3061,0.6939,0.0444,0.9556,0.30610000000000004,0.9398618447785453,0.6939,0.7983662198699879,0.82475,0.17525,0.94114823,0.9405752275464986,0.12635746598243713,0.4073978205433572,0.0,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.5,1.0,1.0,8557,1201,8799,1443,0.8557,0.1201,0.8799,0.14429999999999998,0.8769215003074401,0.8557,0.8661807875291021,0.8678,0.1322,0.94114823,0.9405752275464986,0.09567092708896206,0.31082040561615587,0.0,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.5,1.0,1.0,8957,1635,8365,1043,0.8957,0.1635,0.8365,0.10429999999999995,0.8456382175226587,0.8957,0.8699494949494949,0.8661,0.1339,0.94114823,0.9405752275464986,0.09567092708896206,0.31082040561615587,-0.5091439523643013,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.5,10.0,1.0,3101,49,9951,6899,0.3101,0.0049,0.9951,0.6899,0.9844444444444445,0.3101,0.47163498098859313,0.6526,0.36945,0.94114823,0.9405752275464986,0.12635746598243713,0.4073978205433572,2.302585092994046,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.5,10.0,1.0,5512,209,9791,4488,0.5512,0.0209,0.9791,0.4488,0.9634679251879043,0.5512,0.7012276572737103,0.76515,0.3289,0.94114823,0.9405752275464986,0.09567092708896206,0.31082040561615587,2.302585092994046,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.5,10.0,1.0,5493,206,9794,4507,0.5493,0.0206,0.9794,0.4507,0.9638533075978242,0.5493,0.6997897955283776,0.76435,0.32835,0.94114823,0.9405752275464986,0.09567092708896206,0.31082040561615587,2.3147636017853266,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.5,1.0,10.0,9207,2092,7908,793,0.9207,0.2092,0.7908,0.07930000000000004,0.8148508717585627,0.9207,0.8645476313441945,0.85575,0.5011,0.94114823,0.9405752275464986,0.12635746598243713,0.4073978205433572,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.5,1.0,10.0,9801,4420,5580,199,0.9801,0.442,0.558,0.01990000000000003,0.6891920399409325,0.9801,0.8092977168572726,0.76905,0.3205,0.94114823,0.9405752275464986,0.09567092708896206,0.31082040561615587,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.5,1.0,10.0,9711,3701,6299,289,0.9711,0.3701,0.6299,0.028900000000000037,0.7240530867879511,0.9711,0.8295745771399282,0.8005,0.32955,0.94114823,0.9405752275464986,0.09567092708896206,0.31082040561615587,-1.9675831832831856,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.2,1.0,1.0,2738,674,15326,1262,0.6845,0.042125,0.957875,0.3155,0.8024618991793669,0.6845,0.7388019427954668,0.9032,0.0968,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,0.0,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.2,1.0,1.0,2738,674,15326,1262,0.6845,0.042125,0.957875,0.3155,0.8024618991793669,0.6845,0.7388019427954668,0.9032,0.0968,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,0.0,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.2,1.0,1.0,2662,587,15413,1338,0.6655,0.0366875,0.9633125,0.3345,0.8193290243151738,0.6655,0.7344461305007587,0.90375,0.09625,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,0.13581782338206694,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.2,10.0,1.0,1185,62,15938,2815,0.29625,0.003875,0.996125,0.70375,0.95028067361668,0.29625,0.45168667810177243,0.85615,0.17175,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,2.302585092994046,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.2,10.0,1.0,1185,62,15938,2815,0.29625,0.003875,0.996125,0.70375,0.95028067361668,0.29625,0.45168667810177243,0.85615,0.17175,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,2.302585092994046,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.2,10.0,1.0,1189,63,15937,2811,0.29725,0.0039375,0.9960625,0.70275,0.9496805111821086,0.29725,0.4527798933739528,0.8563,0.17205,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,2.291658902796303,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.2,1.0,10.0,3743,3679,12321,257,0.93575,0.2299375,0.7700625,0.06425000000000003,0.504311506332525,0.93575,0.6554018560672387,0.8032,0.31245,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.2,1.0,10.0,3743,3679,12321,257,0.93575,0.2299375,0.7700625,0.06425000000000003,0.504311506332525,0.93575,0.6554018560672387,0.8032,0.31245,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.2,1.0,10.0,3778,4011,11989,222,0.9445,0.2506875,0.7493125,0.055499999999999994,0.4850430093721915,0.9445,0.6409364661973026,0.78835,0.31155,0.943467796875,0.8341437217915935,0.07037643472453665,0.23195449851314115,-2.457667969341611,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.2,1.0,1.0,2757,698,15302,1243,0.68925,0.043625,0.956375,0.31074999999999997,0.7979739507959479,0.68925,0.7396378269617706,0.90295,0.09705,0.9418565234374999,0.8309056139036225,0.07071319222450256,0.2348700480301694,0.0,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.2,1.0,1.0,2757,698,15302,1243,0.68925,0.043625,0.956375,0.31074999999999997,0.7979739507959479,0.68925,0.7396378269617706,0.90295,0.09705,0.9418565234374999,0.8309056139036225,0.0707131895547614,0.23487004821293953,0.0,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.2,1.0,1.0,2719,640,15360,1281,0.67975,0.04,0.96,0.32025000000000003,0.809467103304555,0.67975,0.7389590977034923,0.90395,0.09605,0.9418565234374999,0.8309056139036225,0.0707131895547614,0.23487004821293953,0.09406536817550659,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.2,10.0,1.0,1197,66,15934,2803,0.29925,0.004125,0.995875,0.70075,0.9477434679334917,0.29925,0.4548736462093863,0.85655,0.17315,0.9418565234374999,0.8309056139036225,0.07071319222450256,0.2348700480301694,2.302585092994046,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.2,10.0,1.0,1197,66,15934,2803,0.29925,0.004125,0.995875,0.70075,0.9477434679334917,0.29925,0.4548736462093863,0.85655,0.17315,0.9418565234374999,0.8309056139036225,0.0707131895547614,0.23487004821293953,2.302585092994046,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.2,10.0,1.0,2171,318,15682,1829,0.54275,0.019875,0.980125,0.45725000000000005,0.8722378465247087,0.54275,0.6691323778702419,0.89265,0.25045,0.9418565234374999,0.8309056139036225,0.0707131895547614,0.23487004821293953,0.9284692406654358,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.2,1.0,10.0,3683,3355,12645,317,0.92075,0.2096875,0.7903125,0.07925000000000004,0.5233020744529696,0.92075,0.6673310382315637,0.8164,0.32625,0.9418565234374999,0.8309056139036225,0.07071319222450256,0.2348700480301694,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.2,1.0,10.0,3683,3355,12645,317,0.92075,0.2096875,0.7903125,0.07925000000000004,0.5233020744529696,0.92075,0.6673310382315637,0.8164,0.32625,0.9418565234374999,0.8309056139036225,0.0707131895547614,0.23487004821293953,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.2,1.0,10.0,3624,2877,13123,376,0.906,0.1798125,0.8201875,0.09399999999999997,0.5574526995846792,0.906,0.6902199790496143,0.83735,0.33185,0.9418565234374999,0.8309056139036225,0.0707131895547614,0.23487004821293953,-2.038116693496704,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.1,1.0,1.0,1370,760,17240,630,0.685,0.042222222222222223,0.9577777777777777,0.31499999999999995,0.6431924882629108,0.685,0.6634382566585957,0.9305,0.0695,0.9457358055555555,0.7337316370044711,0.05136903059031042,0.17440852856219904,0.0,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.1,1.0,1.0,1092,354,17646,908,0.546,0.019666666666666666,0.9803333333333333,0.45399999999999996,0.7551867219917012,0.546,0.6337782936738248,0.9369,0.0631,0.9457358055555555,0.7337316370044711,0.046696500971781255,0.1584813562376526,0.0,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.1,1.0,1.0,1186,450,17550,814,0.593,0.025,0.975,0.40700000000000003,0.7249388753056235,0.593,0.6523652365236524,0.9368,0.0632,0.9457358055555555,0.7337316370044711,0.046696500971781255,0.1584813562376526,-0.2776829468775789,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.1,10.0,1.0,601,66,17934,1399,0.3005,0.0036666666666666666,0.9963333333333333,0.6995,0.9010494752623688,0.3005,0.4506936632920885,0.92675,0.10295,0.9457358055555555,0.7337316370044711,0.05136903059031042,0.17440852856219904,2.302585092994046,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.1,10.0,1.0,387,17,17983,1613,0.1935,0.0009444444444444445,0.9990555555555556,0.8065,0.9579207920792079,0.1935,0.32196339434276205,0.9185,0.08915,0.9457358055555555,0.7337316370044711,0.046696500971781255,0.1584813562376526,2.302585092994046,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.1,10.0,1.0,531,49,17951,1469,0.2655,0.0027222222222222222,0.9972777777777778,0.7344999999999999,0.9155172413793103,0.2655,0.4116279069767442,0.9241,0.09795,0.9457358055555555,0.7337316370044711,0.046696500971781255,0.1584813562376526,1.737744013787784,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.1,1.0,10.0,1888,4147,13853,112,0.944,0.2303888888888889,0.7696111111111111,0.05600000000000005,0.3128417564208782,0.944,0.4699439950217797,0.78705,0.26335,0.9457358055555555,0.7337316370044711,0.05136903059031042,0.17440852856219904,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.1,1.0,10.0,1777,2453,15547,223,0.8885,0.13627777777777778,0.8637222222222222,0.11150000000000004,0.42009456264775413,0.8885,0.5704654895666131,0.8662,0.23415,0.9457358055555555,0.7337316370044711,0.046696500971781255,0.1584813562376526,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.1,1.0,10.0,1669,1779,16221,331,0.8345,0.09883333333333333,0.9011666666666667,0.16549999999999998,0.4840487238979118,0.8345,0.6127019089574156,0.8945,0.25445,0.9457358055555555,0.7337316370044711,0.046696500971781255,0.1584813562376526,-1.852275092621423,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.1,1.0,1.0,1382,788,17212,618,0.691,0.04377777777777778,0.9562222222222222,0.30900000000000005,0.6368663594470046,0.691,0.6628297362110311,0.9297,0.0703,0.9443434861111112,0.7288685196392692,0.05162231624126434,0.17539897535045262,0.0,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.1,1.0,1.0,1123,389,17611,877,0.5615,0.021611111111111112,0.9783888888888889,0.4385,0.7427248677248677,0.5615,0.6395216400911162,0.9367,0.0633,0.9443434861111111,0.7288685196392692,0.046974406928865405,0.16023402047383836,0.0,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.1,1.0,1.0,1126,392,17608,874,0.563,0.021777777777777778,0.9782222222222222,0.43700000000000006,0.7417654808959157,0.563,0.6401364411597499,0.9367,0.0633,0.9443434861111111,0.7288685196392692,0.046974406928865405,0.16023402047383836,-0.012903952502491989,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.1,10.0,1.0,605,72,17928,1395,0.3025,0.004,0.996,0.6975,0.8936484490398818,0.3025,0.4519985057900635,0.92665,0.10575,0.9443434861111112,0.7288685196392692,0.05162231624126434,0.17539897535045262,2.302585092994046,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.1,10.0,1.0,352,16,17984,1648,0.176,0.0008888888888888889,0.9991111111111111,0.8240000000000001,0.9565217391304348,0.176,0.2972972972972973,0.9168,0.0904,0.9443434861111111,0.7288685196392692,0.046974406928865405,0.16023402047383836,2.302585092994046,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.1,10.0,1.0,803,171,17829,1197,0.4015,0.0095,0.9905,0.5985,0.824435318275154,0.4015,0.5400134498991258,0.9316,0.14535,0.9443434861111111,0.7288685196392692,0.046974406928865405,0.16023402047383836,0.8857047916419477,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.1,1.0,10.0,1859,3773,14227,141,0.9295,0.2096111111111111,0.7903888888888889,0.07050000000000001,0.330078125,0.9295,0.48715932914046123,0.8043,0.25915,0.9443434861111112,0.7288685196392692,0.05162231624126434,0.17539897535045262,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.1,1.0,10.0,1749,2297,15703,251,0.8745,0.12761111111111112,0.8723888888888889,0.12549999999999994,0.4322787938704894,0.8745,0.5785643400595435,0.8726,0.24035,0.9443434861111111,0.7288685196392692,0.046974406928865405,0.16023402047383836,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.1,1.0,10.0,1717,2084,15916,283,0.8585,0.11577777777777777,0.8842222222222222,0.14149999999999996,0.4517232307287556,0.8585,0.5919669022582313,0.88165,0.2457,0.9443434861111111,0.7288685196392692,0.046974406928865405,0.16023402047383836,-2.123617732428792,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.05,1.0,1.0,696,791,18209,304,0.696,0.04163157894736842,0.9583684210526315,0.30400000000000005,0.46805648957632817,0.696,0.5597104945717732,0.94525,0.05475,0.9457025789473684,0.6187719391581287,0.041975582754716266,0.1468963820153799,0.0,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.05,1.0,1.0,416,169,18831,584,0.416,0.008894736842105263,0.9911052631578947,0.5840000000000001,0.7111111111111111,0.416,0.5249211356466877,0.96235,0.03765,0.9457025789473684,0.6187719391581287,0.0287882307982721,0.10321586121195055,0.0,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.05,1.0,1.0,550,365,18635,450,0.55,0.019210526315789473,0.9807894736842105,0.44999999999999996,0.6010928961748634,0.55,0.5744125326370757,0.95925,0.04075,0.9457025789473684,0.6187719391581287,0.0287882307982721,0.10321586121195055,-0.7400076983579762,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.05,10.0,1.0,294,67,18933,706,0.294,0.0035263157894736843,0.9964736842105263,0.706,0.814404432132964,0.294,0.432035268185158,0.96135,0.0688,0.9457025789473684,0.6187719391581287,0.041975582754716266,0.1468963820153799,2.302585092994046,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.05,10.0,1.0,112,6,18994,888,0.112,0.00031578947368421053,0.9996842105263158,0.888,0.9491525423728814,0.112,0.2003577817531306,0.9553,0.0474,0.9457025789473684,0.6187719391581287,0.0287882307982721,0.10321586121195055,2.302585092994046,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.05,10.0,1.0,297,69,18931,703,0.297,0.003631578947368421,0.9963684210526316,0.7030000000000001,0.8114754098360656,0.297,0.43484626647144947,0.9614,0.06965,0.9457025789473684,0.6187719391581287,0.0287882307982721,0.10321586121195055,0.7335142847497533,,tuned_on_400_samples
exp1,synthetic,6,LogisticRegression,nocorr,0.2,0.05,1.0,10.0,941,4371,14629,59,0.941,0.23005263157894737,0.7699473684210526,0.05900000000000005,0.1771460843373494,0.941,0.29816223067173636,0.7785,0.24805,0.9457025789473684,0.6187719391581287,0.041975582754716266,0.1468963820153799,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,LogisticRegression,offset,0.2,0.05,1.0,10.0,798,1491,17509,202,0.798,0.07847368421052632,0.9215263157894736,0.20199999999999996,0.3486238532110092,0.798,0.4852538765582244,0.91535,0.17555,0.9457025789473684,0.6187719391581287,0.0287882307982721,0.10321586121195055,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,LogisticRegression,oracle_threshold,0.2,0.05,1.0,10.0,821,1763,17237,179,0.821,0.09278947368421053,0.9072105263157895,0.17900000000000005,0.31772445820433437,0.821,0.45814732142857145,0.9029,0.17765,0.9457025789473684,0.6187719391581287,0.0287882307982721,0.10321586121195055,-2.511857547867767,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.05,1.0,1.0,701,820,18180,299,0.701,0.0431578947368421,0.9568421052631579,0.29900000000000004,0.4608809993425378,0.701,0.5561285204284014,0.94405,0.05595,0.9447835000000001,0.6147421724549896,0.04204897955060005,0.14662024031824328,0.0,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.05,1.0,1.0,431,207,18793,569,0.431,0.010894736842105263,0.9891052631578947,0.569,0.6755485893416928,0.431,0.5262515262515263,0.9612,0.0388,0.9447835000000001,0.6147421724549896,0.02887186907214641,0.10382977751271419,0.0,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.05,1.0,1.0,572,411,18589,428,0.572,0.021631578947368422,0.9783684210526316,0.42800000000000005,0.5818921668362157,0.572,0.5769036812909732,0.95805,0.04195,0.9447835000000001,0.6147421724549896,0.02887186907214641,0.10382977751271419,-0.760118354332713,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.05,10.0,1.0,300,73,18927,700,0.3,0.0038421052631578945,0.9961578947368421,0.7,0.8042895442359249,0.3,0.43699927166788055,0.96135,0.0715,0.9447835000000001,0.6147421724549896,0.04204897955060005,0.14662024031824328,2.302585092994046,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.05,10.0,1.0,84,5,18995,916,0.084,0.0002631578947368421,0.9997368421052631,0.916,0.9438202247191011,0.084,0.15426997245179064,0.95395,0.0483,0.9447835000000001,0.6147421724549896,0.02887186907214641,0.10382977751271419,2.302585092994046,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.05,10.0,1.0,26,0,19000,974,0.026,0.0,1.0,0.974,1.0,0.026,0.050682261208576995,0.9513,0.0487,0.9447835000000001,0.6147421724549896,0.02887186907214641,0.10382977751271419,3.3847455491897787,,tuned_on_400_samples
exp1,synthetic,6,XGBoost,nocorr,0.2,0.05,1.0,10.0,924,3982,15018,76,0.924,0.20957894736842106,0.7904210526315789,0.07599999999999996,0.18834080717488788,0.924,0.312902133423637,0.7971,0.2371,0.9447835000000001,0.6147421724549896,0.04204897955060005,0.14662024031824328,-2.3025850929940455,,fixed_threshold
exp1,synthetic,6,XGBoost,offset,0.2,0.05,1.0,10.0,797,1456,17544,203,0.797,0.07663157894736843,0.9233684210526316,0.20299999999999996,0.35375055481580114,0.797,0.4900092222563787,0.91705,0.1743,0.9447835000000001,0.6147421724549896,0.02887186907214641,0.10382977751271419,-2.3025850929940455,,offset_corrected
exp1,synthetic,6,XGBoost,oracle_threshold,0.2,0.05,1.0,10.0,763,1183,17817,237,0.763,0.06226315789473684,0.9377368421052632,0.237,0.3920863309352518,0.763,0.517990495587237,0.929,0.17765,0.9447835000000001,0.6147421724549896,0.02887186907214641,0.10382977751271419,-2.0249730835082804,,tuned_on_400_samples
